movieId,title,genres
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
151,Rob Roy (1995),Action|Drama|Romance|War
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
223,Clerks (1994),Comedy
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
